user_id,customer_id,transaction_amount,transaction_type,transaction_date
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,4470,debit,2021-08-01
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,4410,debit,2021-07-18
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,4470,debit,2021-07-26
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,4110,debit,2021-08-11
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,8100,debit,2021-08-11
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,4470,debit,2021-07-26
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,4320,debit,2021-07-14
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,11970,debit,2021-08-11
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,700ab829-1d62-4b92-aaaa-307286a3f8fc,5260,debit,2021-07-13
240d226d-54cd-407d-b918-903630c92d82,704f37fd-930a-4d07-97df-0df51929919d,100000,debit,2021-04-04
47dc3a34-e2ee-4c31-9fc3-b7758e6106e0,707d4891-2283-4e45-b376-e37785631d56,26250,debit,2021-06-14
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,15000,debit,2021-08-22
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,150000,debit,2021-08-28
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,5500,debit,2021-06-20
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,2300,debit,2021-06-25
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,700,debit,2021-08-16
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,5000,debit,2021-06-20
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,2000,debit,2021-06-27
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,700,debit,2021-07-26
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,100000,debit,2021-09-08
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,120000,debit,2021-09-02
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,4000,debit,2021-06-29
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,1200000,debit,2021-06-14
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,1300,debit,2021-07-31
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,1300,debit,2021-07-17
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,200000,debit,2021-06-26
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,1300,debit,2021-09-05
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,1300,debit,2021-09-02
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,2000,debit,2021-07-17
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,80000,debit,2021-09-02
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,4000,debit,2021-09-08
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,10000,debit,2021-06-14
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,50000,debit,2021-08-26
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,1300,debit,2021-06-28
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,1100,debit,2021-08-05
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,150000,debit,2021-07-29
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,4500,debit,2021-07-26
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,35000,debit,2021-08-26
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,150000,debit,2021-07-28
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,140000,debit,2021-08-26
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,8000,debit,2021-06-14
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,2500,debit,2021-07-06
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,1300,debit,2021-06-14
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,1000,debit,2021-08-26
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,100000,debit,2021-07-23
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,700,debit,2021-07-26
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,1300,debit,2021-08-27
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,1300,debit,2021-08-16
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,1500,debit,2021-06-30
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,100000,debit,2021-08-03
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,500,debit,2021-06-14
74f824e6-3f39-4b0f-a138-de72740057ca,70b58e15-7058-4fe6-8801-d1ca784002a8,50000,debit,2021-08-23
f167380c-f271-44de-a6ff-f406e3692c1a,70c5c473-eb33-4715-a890-a390ad1756e6,4000,debit,2021-07-01
f167380c-f271-44de-a6ff-f406e3692c1a,70c5c473-eb33-4715-a890-a390ad1756e6,2000,debit,2021-06-25
a34dc301-b783-4fc6-9dbb-caf5e052a9b5,70c74d05-c4e4-4082-b3ae-8896cc2c002f,2800,debit,2021-06-04
f31904f4-e4cd-42d4-8a83-3e27defe3af8,70f4a338-2d15-41e9-a4dd-90d28655973f,65000,debit,2020-10-23
a34dc301-b783-4fc6-9dbb-caf5e052a9b5,713ff51d-5e83-4a6d-b13a-cc530ae835bc,5500,debit,2021-06-04
ef15a0c7-b7bd-4475-8bcf-38325fc79578,71543ec3-01c3-4160-abe3-d999f1497672,34000,debit,2021-09-05
55b9014c-fc42-4a46-9265-47ad3e64925e,7187c633-f9d9-4109-80ed-5f7a6a7623b2,40000,debit,2021-05-17
ef15a0c7-b7bd-4475-8bcf-38325fc79578,71a160ae-58d7-479e-babe-91ddb1ad1b9b,26000,debit,2020-11-13
f1599709-5d8e-4b85-bbcc-5055e0015379,71c240b7-f700-4546-85bc-ea65ccf43816,220,debit,2021-08-26
f1599709-5d8e-4b85-bbcc-5055e0015379,71c240b7-f700-4546-85bc-ea65ccf43816,650,debit,2021-08-18
f1599709-5d8e-4b85-bbcc-5055e0015379,71c240b7-f700-4546-85bc-ea65ccf43816,4090,debit,2021-08-28
f1599709-5d8e-4b85-bbcc-5055e0015379,71c240b7-f700-4546-85bc-ea65ccf43816,470,debit,2021-09-02
f1599709-5d8e-4b85-bbcc-5055e0015379,71c240b7-f700-4546-85bc-ea65ccf43816,770,debit,2021-07-31
f1599709-5d8e-4b85-bbcc-5055e0015379,71c240b7-f700-4546-85bc-ea65ccf43816,570,debit,2021-06-23
f1599709-5d8e-4b85-bbcc-5055e0015379,71c240b7-f700-4546-85bc-ea65ccf43816,980,debit,2021-07-05
f1599709-5d8e-4b85-bbcc-5055e0015379,71c240b7-f700-4546-85bc-ea65ccf43816,1200,debit,2021-08-26
f1599709-5d8e-4b85-bbcc-5055e0015379,71c240b7-f700-4546-85bc-ea65ccf43816,760,debit,2021-07-14
f1599709-5d8e-4b85-bbcc-5055e0015379,71c240b7-f700-4546-85bc-ea65ccf43816,2090,debit,2021-06-14
f1599709-5d8e-4b85-bbcc-5055e0015379,71c240b7-f700-4546-85bc-ea65ccf43816,760,debit,2021-08-05
f1599709-5d8e-4b85-bbcc-5055e0015379,71c240b7-f700-4546-85bc-ea65ccf43816,190,debit,2021-06-23
f1599709-5d8e-4b85-bbcc-5055e0015379,71c240b7-f700-4546-85bc-ea65ccf43816,380,debit,2021-08-07
1c966620-5598-4d09-8711-2e6bde37f976,71ca2dd2-5691-4ceb-b009-e6240491d75f,20000,debit,2021-05-25
1c966620-5598-4d09-8711-2e6bde37f976,71ca2dd2-5691-4ceb-b009-e6240491d75f,20000,debit,2021-04-01
ef15a0c7-b7bd-4475-8bcf-38325fc79578,7227584b-d66e-4b65-8546-780eca65e920,7000,debit,2021-08-12
ef15a0c7-b7bd-4475-8bcf-38325fc79578,7227584b-d66e-4b65-8546-780eca65e920,60000,debit,2021-06-16
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,800,debit,2021-07-08
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,26400,debit,2021-08-13
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,2000,debit,2021-08-20
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,33750,debit,2021-06-07
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,9000,debit,2021-06-18
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,58500,debit,2021-05-30
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,31200,debit,2021-07-03
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,31200,debit,2021-06-25
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,23888,debit,2021-08-05
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,10000,debit,2021-05-16
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,30000,debit,2021-08-13
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,1800,debit,2021-06-10
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,2000,debit,2021-07-09
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,79200,debit,2021-08-06
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,95650,debit,2021-07-06
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,28800,debit,2021-06-05
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,450500,debit,2021-05-20
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,12000,debit,2021-05-20
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,52800,debit,2021-07-09
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,371000,debit,2021-06-22
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,24000,debit,2021-06-10
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,30000,debit,2021-06-18
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,33750,debit,2021-05-28
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,2000,debit,2021-08-13
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,24600,debit,2021-07-18
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,30000,debit,2021-08-20
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,10400,debit,2021-06-22
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,100000,debit,2021-07-19
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,24600,debit,2021-07-17
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,1500,debit,2021-08-30
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,40000,debit,2021-05-23
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,32000,debit,2021-06-22
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,34200,debit,2021-06-14
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,19200,debit,2021-05-28
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,396505,debit,2021-06-18
c221b4b3-8c87-4daf-bc81-367a2451123d,7231ba2b-c7c6-4099-877d-4c451ed2df0e,41000,debit,2021-07-16
240d226d-54cd-407d-b918-903630c92d82,7243140b-5444-4e8c-bfd9-6e456692f7e2,22000,debit,2021-04-10
240d226d-54cd-407d-b918-903630c92d82,7243140b-5444-4e8c-bfd9-6e456692f7e2,40000,debit,2021-04-04
dcbc2846-f11d-4694-9573-4c01910a6d5f,7284cf5d-9863-4c87-862f-1e1ac083d8bc,240000,debit,2021-06-28
dcbc2846-f11d-4694-9573-4c01910a6d5f,7284cf5d-9863-4c87-862f-1e1ac083d8bc,150000,debit,2021-07-02
dcbc2846-f11d-4694-9573-4c01910a6d5f,7284cf5d-9863-4c87-862f-1e1ac083d8bc,96300,debit,2021-06-28
dcbc2846-f11d-4694-9573-4c01910a6d5f,7284cf5d-9863-4c87-862f-1e1ac083d8bc,160500,debit,2021-06-28
dcbc2846-f11d-4694-9573-4c01910a6d5f,7284cf5d-9863-4c87-862f-1e1ac083d8bc,61500,debit,2021-06-28
a81332fd-3665-4dbc-a91f-6c7180b96869,72eb3b9a-78a4-4218-9fe9-db50a1cc4736,17000,debit,2021-05-05
a1ae02a7-27da-4b7f-b1b4-89fb36c2a398,73045609-7725-4bed-bf59-fd1a86565db9,3550,debit,2021-05-17
4cd10014-8822-4b32-b874-28a14d9e720c,7365cbba-36b8-4c09-a3bd-0cef4b91dc28,62000,debit,2021-07-08
4cd10014-8822-4b32-b874-28a14d9e720c,7365cbba-36b8-4c09-a3bd-0cef4b91dc28,10000,debit,2021-08-10
4cd10014-8822-4b32-b874-28a14d9e720c,7365cbba-36b8-4c09-a3bd-0cef4b91dc28,15000,debit,2021-07-08
4cd10014-8822-4b32-b874-28a14d9e720c,7365cbba-36b8-4c09-a3bd-0cef4b91dc28,2000,debit,2021-07-10
4cd10014-8822-4b32-b874-28a14d9e720c,7365cbba-36b8-4c09-a3bd-0cef4b91dc28,10000,debit,2021-07-19
d32a559d-30ca-4248-abce-f82ef0d15f2c,73830cd3-a0f0-4313-969c-329fb0dc99ea,18000,debit,2020-11-14
d32a559d-30ca-4248-abce-f82ef0d15f2c,73830cd3-a0f0-4313-969c-329fb0dc99ea,920000,debit,2021-02-19
d32a559d-30ca-4248-abce-f82ef0d15f2c,73830cd3-a0f0-4313-969c-329fb0dc99ea,250000,debit,2020-11-14
bd5c4bc7-521b-41f5-a870-4c966da9c42e,73a2b291-15a7-4f8e-9fff-c2dbe480e38f,1000000,debit,2021-05-21
e330468f-2be1-4c2e-bf7c-bf0c33d3240a,743042e4-9ce0-437a-b0e2-87707d24184a,62000,debit,2021-05-31
8f7e4a9a-3bc9-40d7-a8e9-bade3156633c,74365cdb-4637-4625-8486-1d2800e0a37b,25480,debit,2021-03-25
8f7e4a9a-3bc9-40d7-a8e9-bade3156633c,74365cdb-4637-4625-8486-1d2800e0a37b,10000,debit,2021-03-31
8f7e4a9a-3bc9-40d7-a8e9-bade3156633c,74365cdb-4637-4625-8486-1d2800e0a37b,39500,debit,2021-04-15
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,74415614-0cc7-4062-8539-f394ee5a72a5,4170,debit,2021-08-18
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,74415614-0cc7-4062-8539-f394ee5a72a5,14210,debit,2021-08-01
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,74415614-0cc7-4062-8539-f394ee5a72a5,8940,debit,2021-08-04
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,74415614-0cc7-4062-8539-f394ee5a72a5,4170,debit,2021-08-18
628979fd-debc-4096-802c-66d935d35949,7444dba5-ae2e-4308-b1cb-20ae98157ca1,94500,debit,2021-08-01
35b28e32-221f-422b-ae97-f9416afe294d,74496b64-a3fd-465c-b3c9-14bc078ffd17,3000,debit,2021-07-08
35b28e32-221f-422b-ae97-f9416afe294d,74496b64-a3fd-465c-b3c9-14bc078ffd17,5000,debit,2021-08-17
9f3bed3b-df74-4e37-9732-3858a6f433ea,7483eeeb-16d3-4a34-8897-bfaac5749571,1000,debit,2021-07-05
00f8b384-248e-4998-8b90-f8f6124652c5,749ade92-ee66-47a0-b87e-db357e9ce70d,18000,debit,2021-06-13
00f8b384-248e-4998-8b90-f8f6124652c5,749ade92-ee66-47a0-b87e-db357e9ce70d,5000,debit,2021-05-16
00f8b384-248e-4998-8b90-f8f6124652c5,749ade92-ee66-47a0-b87e-db357e9ce70d,25000,debit,2021-06-01
00f8b384-248e-4998-8b90-f8f6124652c5,749ade92-ee66-47a0-b87e-db357e9ce70d,7000,debit,2021-05-16
00f8b384-248e-4998-8b90-f8f6124652c5,749ade92-ee66-47a0-b87e-db357e9ce70d,30000,debit,2021-07-29
00f8b384-248e-4998-8b90-f8f6124652c5,749ade92-ee66-47a0-b87e-db357e9ce70d,15000,debit,2021-07-29
00f8b384-248e-4998-8b90-f8f6124652c5,749ade92-ee66-47a0-b87e-db357e9ce70d,30000,debit,2021-08-18
00f8b384-248e-4998-8b90-f8f6124652c5,749ade92-ee66-47a0-b87e-db357e9ce70d,25000,debit,2021-08-18
00f8b384-248e-4998-8b90-f8f6124652c5,749ade92-ee66-47a0-b87e-db357e9ce70d,6000,debit,2021-04-17
00f8b384-248e-4998-8b90-f8f6124652c5,749ade92-ee66-47a0-b87e-db357e9ce70d,5000,debit,2021-06-01
00f8b384-248e-4998-8b90-f8f6124652c5,749ade92-ee66-47a0-b87e-db357e9ce70d,15000,debit,2021-07-29
00f8b384-248e-4998-8b90-f8f6124652c5,749ade92-ee66-47a0-b87e-db357e9ce70d,7000,debit,2021-03-09
00f8b384-248e-4998-8b90-f8f6124652c5,749ade92-ee66-47a0-b87e-db357e9ce70d,15000,debit,2021-03-28
00f8b384-248e-4998-8b90-f8f6124652c5,749ade92-ee66-47a0-b87e-db357e9ce70d,30000,debit,2021-08-18
44118c1d-c05d-490e-ad7a-c52a1e59fb09,74b97355-51f5-4b85-8fde-7ffbb79ff108,1000,debit,2021-06-22
44118c1d-c05d-490e-ad7a-c52a1e59fb09,74b97355-51f5-4b85-8fde-7ffbb79ff108,500,debit,2021-07-16
44118c1d-c05d-490e-ad7a-c52a1e59fb09,74b97355-51f5-4b85-8fde-7ffbb79ff108,3000,debit,2021-05-02
44118c1d-c05d-490e-ad7a-c52a1e59fb09,74b97355-51f5-4b85-8fde-7ffbb79ff108,300,debit,2021-05-14
44118c1d-c05d-490e-ad7a-c52a1e59fb09,74b97355-51f5-4b85-8fde-7ffbb79ff108,2000,debit,2021-05-02
44118c1d-c05d-490e-ad7a-c52a1e59fb09,74b97355-51f5-4b85-8fde-7ffbb79ff108,2000,debit,2021-05-11
44118c1d-c05d-490e-ad7a-c52a1e59fb09,74b97355-51f5-4b85-8fde-7ffbb79ff108,1000,debit,2021-05-20
44118c1d-c05d-490e-ad7a-c52a1e59fb09,74b97355-51f5-4b85-8fde-7ffbb79ff108,1000,debit,2021-05-13
44118c1d-c05d-490e-ad7a-c52a1e59fb09,74b97355-51f5-4b85-8fde-7ffbb79ff108,5000,debit,2021-05-02
44118c1d-c05d-490e-ad7a-c52a1e59fb09,74b97355-51f5-4b85-8fde-7ffbb79ff108,5000,debit,2021-05-02
44118c1d-c05d-490e-ad7a-c52a1e59fb09,74b97355-51f5-4b85-8fde-7ffbb79ff108,1000,debit,2021-09-01
44118c1d-c05d-490e-ad7a-c52a1e59fb09,74b97355-51f5-4b85-8fde-7ffbb79ff108,1000,debit,2021-05-04
44118c1d-c05d-490e-ad7a-c52a1e59fb09,74b97355-51f5-4b85-8fde-7ffbb79ff108,1700,debit,2021-05-13
44118c1d-c05d-490e-ad7a-c52a1e59fb09,74b97355-51f5-4b85-8fde-7ffbb79ff108,5000,debit,2021-05-02
40e7ecda-5567-4077-bba9-7b56ee2a16e3,74edeabd-bda3-4219-b6dc-a66f59fa3566,500,debit,2021-06-19
40e7ecda-5567-4077-bba9-7b56ee2a16e3,74edeabd-bda3-4219-b6dc-a66f59fa3566,2500,debit,2021-07-03
40e7ecda-5567-4077-bba9-7b56ee2a16e3,74edeabd-bda3-4219-b6dc-a66f59fa3566,4000,debit,2021-07-03
5d4daff8-9df1-4c0f-a9ee-7808a5d0fedb,751d5c6c-77fe-498c-9ac5-a9960ff4530c,15000,debit,2021-03-10
a34dc301-b783-4fc6-9dbb-caf5e052a9b5,752485a1-d72d-41f2-9681-0714846ad536,1200,debit,2021-06-04
f167380c-f271-44de-a6ff-f406e3692c1a,7554a634-1a91-41e1-a200-eaf3018be08d,20000,debit,2021-08-05
f167380c-f271-44de-a6ff-f406e3692c1a,7554a634-1a91-41e1-a200-eaf3018be08d,2000,debit,2021-06-13
f167380c-f271-44de-a6ff-f406e3692c1a,7554a634-1a91-41e1-a200-eaf3018be08d,8000,debit,2021-06-04
f167380c-f271-44de-a6ff-f406e3692c1a,7554a634-1a91-41e1-a200-eaf3018be08d,3000,debit,2021-06-07
ef15a0c7-b7bd-4475-8bcf-38325fc79578,7590bc3e-858c-40b5-8956-c2671b652e5b,21000,debit,2021-08-02
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-07-01
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-06-11
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-05-31
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-05-28
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-07-25
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-06-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-06-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-07-08
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-07-25
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-07-26
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-07-07
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-06-16
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-08-02
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-08-13
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-05-31
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-07-29
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-06-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-06-08
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-07-07
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-06-02
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-07-29
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-05-18
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-08-19
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-07-25
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-07-08
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-05-19
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-07-27
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,75af6b45-e215-4338-9f96-5440f8ce6227,500,debit,2021-06-16
